Hour	Tamb	tAmbDry	relHum	vWind	dirWind	pAmb_Pa	AISZ	AISA	IT_H	IB_H	ID_H	AI_H	IT_N	AI_N	IB_N	IT_S	IB_S	ID_S	AI_S	IT_E	IB_E	ID_E	AI_E	IT_W	IB_W	ID_W	AI_W	IT_surfUser_1	IB_surfUser_1	ID_surfUser_1	IDS_surfUser_1	IDG_surfUser_1	AI_surfUser_1	IT_surfUser_2	IB_surfUser_2	ID_surfUser_2	IDS_surfUser_2	IDG_surfUser_2	AI_surfUser_2	day	bool2	oldDayTemp	hour	bool	weight	TambSmooth
5736	14.45609474	14.45609474	0.842019501	0	0	95076.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.8	14.45609474
5737	14.45470333	14.45470333	0.842384796	0	0	95075.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.808333333	14.45470333
5738	14.45488262	14.45488262	0.842750015	0	0	95075	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.816666667	14.45488262
5739	14.45646095	14.45646095	0.843115234	0	0	95074.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.825	14.45646095
5740	14.4593153	14.4593153	0.84348587	0	0	95073.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.833333333	14.4593153
5741	14.46318626	14.46318626	0.843851089	0	0	95073	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.841666667	14.46318626
5742	14.46793461	14.46793461	0.844216309	0	0	95072.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.85	14.46793461
5743	14.47338772	14.47338772	0.844581528	0	0	95071.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.858333333	14.47338772
5744	14.47946262	14.47946262	0.844952164	0	0	95071	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.866666667	14.47946262
5745	14.48580933	14.48580933	0.845317383	0	0	95070.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.875	14.48580933
5746	14.49233913	14.49233913	0.845682602	0	0	95069.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.883333333	14.49233913
5747	14.4989748	14.4989748	0.846053238	0	0	95068.99219	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.891666667	14.4989748
5748	14.50534725	14.50534725	0.846418457	0	0	95068.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.9	14.50534725
5749	14.5113821	14.5113821	0.846783676	0	0	95067.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.908333333	14.5113821
5750	14.51690483	14.51690483	0.847148895	0	0	95067	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.916666667	14.51690483
5751	14.52180862	14.52180862	0.847519531	0	0	95066.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.925	14.52180862
5752	14.52577591	14.52577591	0.84788475	0	0	95065.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.933333333	14.52577591
5753	14.52871132	14.52871132	0.848249969	0	0	95065	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.941666667	14.52871132
5754	14.53043938	14.53043938	0.848615189	0	0	95064.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.95	14.53043938
5755	14.53078365	14.53078365	0.848985825	0	0	95063.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.958333333	14.53078365
5756	14.52955818	14.52955818	0.849351044	0	0	95063	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.966666667	14.52955818
5757	14.52660465	14.52660465	0.849716263	0	0	95062.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.975	14.52660465
5758	14.5217514	14.5217514	0.850081558	0	0	95061.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21.80466461	23	0	5.983333333	14.5217514
5759	14.51470757	14.51470757	0.850452118	0	0	95061	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	21.80466461	23	0	5.991666667	14.51470757
5760	10.30696583	10.30696583	0.881103592	0	0	94989.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0	14.51470757
5761	10.29318905	10.29318905	0.882415085	0	0	94990.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.008333333	14.47952824
5762	10.27977085	10.27977085	0.88325737	0	0	94990.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.016666667	14.44412529
5763	10.26707363	10.26707363	0.884087448	0	0	94990.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.025	14.40851672
5764	10.25489426	10.25489426	0.884917526	0	0	94991.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.033333333	14.37271379
5765	10.2432251	10.2432251	0.885747604	0	0	94991.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.041666667	14.33672913
5766	10.23190022	10.23190022	0.88658989	0	0	94991.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.05	14.3005672
5767	10.22124195	10.22124195	0.887419968	0	0	94992.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.058333333	14.2642554
5768	10.21107769	10.21107769	0.888250046	0	0	94992.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.066666667	14.22779891
5769	10.2013998	10.2013998	0.889080124	0	0	94992.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.075	14.19120948
5770	10.19207191	10.19207191	0.889922409	0	0	94993.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.083333333	14.15448793
5771	10.18335819	10.18335819	0.890752487	0	0	94993.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.091666667	14.11766721
5772	10.17511368	10.17511368	0.891582565	0	0	94993.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.1	14.08074818
5773	10.1673336	10.1673336	0.892412643	0	0	94994.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.108333333	14.04374205
5774	10.15990639	10.15990639	0.893254929	0	0	94994.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.116666667	14.00664743
5775	10.15304184	10.15304184	0.894085007	0	0	94994.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.125	13.96949935
5776	10.14662361	10.14662361	0.894915009	0	0	94995.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.133333333	13.93229637
5777	10.14056015	10.14056015	0.895757294	0	0	94995.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.141666667	13.89503668
5778	10.13502216	10.13502216	0.896587372	0	0	94995.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.15	13.85775476
5779	10.12991238	10.12991238	0.89741745	0	0	94996.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.158333333	13.82044833
5780	10.12522411	10.12522411	0.898247528	0	0	94996.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.166666667	13.78312699
5781	10.12089348	10.12089348	0.899089813	0	0	94996.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.175	13.7457901
5782	10.11703873	10.11703873	0.899919891	0	0	94997.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.183333333	13.70846828
5783	10.11358833	10.11358833	0.900749969	0	0	94997.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.191666667	13.67115971
5784	10.11053658	10.11053658	0.901580048	0	0	94997.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.2	13.63387337
5785	10.10784149	10.10784149	0.902422333	0	0	94998.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.208333333	13.59661047
5786	10.10557556	10.10557556	0.903252411	0	0	94998.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.216666667	13.55939563
5787	10.10369015	10.10369015	0.904082489	0	0	94998.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.225	13.52222865
5788	10.10218048	10.10218048	0.904912567	0	0	94999.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.233333333	13.48511791
5789	10.10102463	10.10102463	0.905754852	0	0	94999.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	0	1	0.241666667	13.44806752
5790	10.10025215	10.10025215	0.90658493	0	0	94999.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.25	13.41109371
5791	10.10007668	10.10007668	0.906916962	0	0	95000.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.258333333	13.37426125
5792	10.10191345	10.10191345	0.906748505	0	0	95000.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.266666667	13.33796247
5793	10.10579395	10.10579395	0.906582489	0	0	95000.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.275	13.30225632
5794	10.11156845	10.11156845	0.906416473	0	0	95001.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.283333333	13.26715148
5795	10.11907768	10.11907768	0.906250458	0	0	95001.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.291666667	13.23264885
5796	10.12830448	10.12830448	0.906082001	0	0	95001.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.3	13.19878664
5797	10.13881969	10.13881969	0.905915985	0	0	95002.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.308333333	13.16547547
5798	10.15058613	10.15058613	0.905749969	0	0	95002.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.316666667	13.13273578
5799	10.16344357	10.16344357	0.905583954	0	0	95002.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.325	13.10054677
5800	10.17744064	10.17744064	0.905415497	0	0	95003.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.333333333	13.06895192
5801	10.19200993	10.19200993	0.905249481	0	0	95003.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.341666667	13.03778587
5802	10.20718765	10.20718765	0.905083466	0	0	95003.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.35	13.0070756
5803	10.22281265	10.22281265	0.90491745	0	0	95004.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.358333333	12.97677855
5804	10.23896122	10.23896122	0.904748993	0	0	95004.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.366666667	12.94693391
5805	10.25500298	10.25500298	0.904582977	0	0	95004.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.375	12.91731834
5806	10.27100945	10.27100945	0.904417038	0	0	95005.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.383333333	12.88795662
5807	10.28705215	10.28705215	0.904248581	0	0	95005.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.391666667	12.85887586
5808	10.30250263	10.30250263	0.904082565	0	0	95005.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.4	12.82982559
5809	10.31743526	10.31743526	0.90391655	0	0	95006.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.408333333	12.80082138
5810	10.33169079	10.33169079	0.903750534	0	0	95006.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.416666667	12.77178391
5811	10.34529877	10.34529877	0.903582077	0	0	95006.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.425	12.74270883
5812	10.35770226	10.35770226	0.903416061	0	0	95007.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.433333333	12.7133386
5813	10.36894512	10.36894512	0.903250046	0	0	95007.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.441666667	12.68366249
5814	10.37886715	10.37886715	0.90308403	0	0	95007.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.45	12.65357938
5815	10.38742161	10.38742161	0.902915573	0	0	95008.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.458333333	12.62303483
5816	10.39419651	10.39419651	0.902749557	0	0	95008.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.466666667	12.59180241
5817	10.39916897	10.39916897	0.902583542	0	0	95008.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.475	12.55982673
5818	10.40217686	10.40217686	0.902417526	0	0	95009.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.483333333	12.52698439
5819	10.40305805	10.40305805	0.902249069	0	0	95009.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	1	1	0.491666667	12.49314655
5820	10.40162373	10.40162373	0.902083054	0	0	95009.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.5	12.45816565
5821	10.39803219	10.39803219	0.902083054	0	0	95010.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.508333333	12.42206425
5822	10.39385414	10.39385414	0.902251511	0	0	95011.00781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.516666667	12.38559996
5823	10.38949966	10.38949966	0.902417526	0	0	95011.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.525	12.34897342
5824	10.38491535	10.38491535	0.902583542	0	0	95012.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.533333333	12.31215172
5825	10.38010788	10.38010788	0.902749557	0	0	95013	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.541666667	12.27513274
5826	10.37500668	10.37500668	0.902918015	0	0	95013.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.55	12.23787208
5827	10.36976719	10.36976719	0.90308403	0	0	95014.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.558333333	12.20044919
5828	10.36432266	10.36432266	0.903250046	0	0	95015	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.566666667	12.16282279
5829	10.35867882	10.35867882	0.903416061	0	0	95015.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.575	12.12499104
5830	10.35275459	10.35275459	0.903584518	0	0	95016.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.583333333	12.08690166
5831	10.34672832	10.34672832	0.903750534	0	0	95017	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.591666667	12.04865318
5832	10.34052086	10.34052086	0.90391655	0	0	95017.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.6	12.01019554
5833	10.33413982	10.33413982	0.904082565	0	0	95018.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.608333333	11.97152886
5834	10.32749176	10.32749176	0.904251022	0	0	95019	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.616666667	11.93259115
5835	10.32077694	10.32077694	0.904417038	0	0	95019.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.625	11.89350092
5836	10.31390667	10.31390667	0.904582977	0	0	95020.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.633333333	11.85420033
5837	10.30678082	10.30678082	0.904751434	0	0	95021.00781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.641666667	11.81462123
5838	10.29961395	10.29961395	0.90491745	0	0	95021.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.65	11.77489672
5839	10.29230881	10.29230881	0.905083466	0	0	95022.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.658333333	11.73496172
5840	10.28487301	10.28487301	0.905249481	0	0	95023	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.666666667	11.69481786
5841	10.27719879	10.27719879	0.905417938	0	0	95023.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.675	11.65438914
5842	10.26951504	10.26951504	0.905583954	0	0	95024.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.683333333	11.613826
5843	10.26171875	10.26171875	0.905749969	0	0	95025	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.691666667	11.57305697
5844	10.2538147	10.2538147	0.905915985	0	0	95025.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.7	11.53208256
5845	10.2456913	10.2456913	0.906084442	0	0	95026.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.708333333	11.49082104
5846	10.23759079	10.23759079	0.906250458	0	0	95027	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.716666667	11.44944054
5847	10.22940063	10.22940063	0.906416473	0	0	95027.66406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14.51470757	2	1	0.725	11.40786004
