Hour	Tamb	tAmbDry	relHum	vWind	dirWind	pAmb_Pa	AISZ	AISA	IT_H	IB_H	ID_H	AI_H	IT_N	AI_N	IB_N	IT_S	IB_S	ID_S	AI_S	IT_E	IB_E	ID_E	AI_E	IT_W	IB_W	ID_W	AI_W	IT_surfUser_1	IB_surfUser_1	ID_surfUser_1	IDS_surfUser_1	IDG_surfUser_1	AI_surfUser_1	IT_surfUser_2	IB_surfUser_2	ID_surfUser_2	IDS_surfUser_2	IDG_surfUser_2	AI_surfUser_2	IT_surfUser_3	IB_surfUser_3	ID_surfUser_3	IDS_surfUser_3	IDG_surfUser_3	AI_surfUser_3	TambSmooth	PrioCol
5933	8.440357208	8.440357208	0.904499969	0	0	95080	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.440357208	0
5934	8.406324387	8.406324387	0.904566422	0	0	95081.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.406324387	0
5935	8.372324944	8.372324944	0.904633789	0	0	95082.67188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.372324944	0
5936	8.339412689	8.339412689	0.904700165	0	0	95084	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.339412689	0
5937	8.307157516	8.307157516	0.904766617	0	0	95085.32813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.307157516	0
5938	8.275629044	8.275629044	0.904832993	0	0	95086.65625	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.275629044	0
5939	8.244447708	8.244447708	0.90490036	0	0	95088.00781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.244447708	0
5940	8.214586258	8.214586258	0.904966812	0	0	95089.33594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.214586258	0
5941	8.185712814	8.185712814	0.904883804	0	0	95090.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.185712814	0
5942	8.157808304	8.157808304	0.90464798	0	0	95092.51563	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.157808304	0
5943	8.13170433	8.13170433	0.904415512	0	0	95094.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.13170433	0
5944	8.106944084	8.106944084	0.904183121	0	0	95095.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.106944084	0
5945	8.083487511	8.083487511	0.903950653	0	0	95097.49219	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.083487511	0
5946	8.060977936	8.060977936	0.903714828	0	0	95099.17969	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.060977936	0
5947	8.040024757	8.040024757	0.903482437	0	0	95100.84375	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.040024757	0
5948	8.020254135	8.020254135	0.903249969	0	0	95102.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.020254135	0
5949	8.001624107	8.001624107	0.903017578	0	0	95104.15625	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.001624107	0
5950	7.983845234	7.983845234	0.902781754	0	0	95105.84375	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.983845234	0
5951	7.967391491	7.967391491	0.902549362	0	0	95107.50781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.967391491	0
5952	7.951956749	7.951956749	0.902316895	0	0	95109.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.951956749	0
5953	7.937500477	7.937500477	0.902084503	0	0	95110.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.937500477	0
5954	7.923789978	7.923789978	0.901848679	0	0	95112.50781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.923789978	0
5955	7.911182404	7.911182404	0.901616211	0	0	95114.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.911182404	0
5956	7.899430275	7.899430275	0.90138382	0	0	95115.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.899430275	0
5957	7.88833952	7.88833952	0.901147995	0	0	95117.51563	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88833952	0
5958	7.878190517	7.878190517	0.900915527	0	0	95119.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.878190517	0
5959	7.868774891	7.868774891	0.900683136	0	0	95120.83594	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.868774891	0
5960	7.860053539	7.860053539	0.900450668	0	0	95122.49219	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.860053539	0
5961	7.851871014	7.851871014	0.900214844	0	0	95124.17969	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.851871014	0
5962	7.844424248	7.844424248	0.899982452	0	0	95125.84375	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.844424248	0
5963	7.837548733	7.837548733	0.899750061	0	0	95127.5	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.837548733	0
5964	7.831203938	7.831203938	0.899517593	0	0	95129.15625	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.831203938	0
5965	7.825267792	7.825267792	0.899281769	0	0	95130.84375	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.825267792	0
5966	7.819869995	7.819869995	0.899049377	0	0	95132.50781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.819869995	0
5967	7.814881325	7.814881325	0.89881691	0	0	95134.16406	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.814881325	0
5968	7.810260773	7.810260773	0.898584518	0	0	95135.82813	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.810260773	0
5969	7.805907249	7.805907249	0.898348694	0	0	95137.50781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.805907249	0
5970	7.801906109	7.801906109	0.898116226	0	0	95139.17188	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.801906109	0
5971	7.798251152	7.798251152	0.897717819	0	0	95141	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.798251152	0
5972	7.795516968	7.795516968	0.897145081	0	0	95143.01563	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.795516968	0
5973	7.793956757	7.793956757	0.896580582	0	0	95145.00781	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.793956757	0
5974	7.79360199	7.79360199	0.896016159	0	0	95147	89.91780853	-72.22906494	2.777698305	3.048640251	6.951073647	89.91780853	0.999971986	107.7709122	0	649.3878784	648.3878784	0.999971986	72.22908783	2024.015015	2023.015015	0.999971986	17.77104378	0.999971986	0	0.999971986	162.2289429	460.9281921	460.6353149	0.292885095	0	0.292885095	77.47696686	5.420276165	0	5.420275968	5.405084133	0.015191835	99.91017151	649.3878784	648.3878784	0.999971986	0	0.999971986	72.22908783	7.79360199	0
5975	7.794529438	7.794529438	0.89545166	0	0	95148.99219	89.67385864	-71.9545517	7.490257687	13.46399689	13.50093079	89.67385864	3.467955112	108.0451431	0	741.6233521	732.6312256	8.992122173	71.95484924	2269.157959	2248.734131	20.42380285	18.04823494	3.467955112	0	3.467954993	161.951767	538.8557739	527.5691528	11.28658748	10.49680233	0.789785147	77.11099243	10.99358845	0	10.99358826	10.95262241	0.040965848	99.66799164	741.6233521	732.6312256	8.992122173	6.295627594	2.696494579	71.95484924	7.794529438	0
5976	7.796862602	7.796862602	0.894878922	0	0	95151.01563	89.34606171	-71.58442688	12.84612656	25.88649178	20.35956383	89.34606171	8.962598801	108.4143219	0	740.5040894	716.4440918	24.0600009	71.58567047	2206.062012	2151.756104	54.30588293	18.42671013	8.962598801	0	8.962598324	161.573288	548.4873047	524.9071655	23.58019233	22.22567558	1.354516745	76.61837769	15.48859024	0	15.48859036	15.4183321	0.07025826	99.34221649	740.5040894	716.4440918	24.0600009	19.43539238	4.624608517	71.58567047	7.796862602	0
5977	7.80061245	7.80061245	0.894314499	0	0	95153.00781	89.02371979	-71.21905518	18.44917297	38.15560913	28.26141357	89.02371979	13.5796032	108.7780914	0	757.7217407	720.8427734	36.87897062	71.22188568	2201.866699	2119.770996	82.09568548	18.80530548	13.5796032	0	13.5796032	161.1946716	571.8679199	536.6929932	35.17492926	33.22961807	1.945311189	76.13300323	21.18598557	0	21.18598554	21.08508301	0.100902535	99.02144623	757.7217407	720.8427734	36.87897062	30.23726463	6.64170599	71.22188568	7.80061245	0
5978	7.805881023	7.805881023	0.89375	0	0	95155	88.70206451	-70.85301971	23.65492503	76.64196014	8.51577282	88.70206451	13.52292347	109.141861	0	1136.44165	1109.471313	26.97041321	70.85812378	3247.737305	3195.48291	52.25418854	19.18920708	13.52292347	0	13.52292347	160.8107758	857.380249	838.7089844	18.67126012	16.17704582	2.494214296	75.64769745	5.473830223	0	5.473830119	5.344456196	0.129373923	98.70095825	1136.44165	1109.471313	26.97041321	18.45463562	8.515777588	70.85812378	7.805881023	0
5979	7.812745571	7.812745571	0.893185577	0	0	95156.99219	88.38111877	-70.4863205	28.06834963	85.09777069	15.94828606	88.38111877	18.65992737	109.5055618	0	1048.253052	1005.754517	42.49857807	70.49443054	2923.934814	2838.007813	85.92712116	19.57802773	18.65992737	0	18.65992832	160.4219513	803.5040894	771.3493042	32.15475011	29.19517708	2.95957303	75.16249084	10.4466753	0	10.4466752	10.2931633	0.153511897	98.38076782	1048.253052	1005.754517	42.49857807	32.39396667	10.1046114	70.49443054	7.812745571	0
5980	7.821424007	7.821424007	0.892612839	0	0	95159.01563	88.05621338	-70.11351776	31.73867967	87.77713013	26.48211861	88.05621338	24.07129097	109.8745651	0	940.6407471	879.7575684	60.88319588	70.1254425	2557.932373	2432.094238	125.8379955	19.97735977	24.07129097	0	24.07129097	160.022644	733.5882568	684.1506348	49.43766236	46.09108353	3.346578836	74.67023468	17.80482483	0	17.80482468	17.63123894	0.173585743	98.05620575	940.6407471	879.7575684	60.88319588	49.45726395	11.42593193	70.1254425	7.821424007	0
5981	7.831742764	7.831742764	0.89204834	0	0	95161.00781	87.736763	-69.7454071	35.04893621	89.13121796	37.04495239	87.736763	28.70837402	110.2380905	0	858.2108765	780.7421265	77.46877575	69.76190186	2276.617676	2115.770996	160.8465528	20.37529755	28.70837402	0	28.70837498	159.6246948	680.9619751	615.0935669	65.86839318	62.17277527	3.695617914	74.18522644	25.40777969	0	25.4077795	25.21608925	0.191690251	97.73666382	858.2108765	780.7421265	77.46877575	64.85115051	12.61762524	69.76190186	7.831742764	0
5982	7.843893528	7.843893528	0.891483917	0	0	95163	87.4180603	-69.37654877	38.01186879	88.97235107	47.87037277	87.4180603	32.83172989	110.6015472	0	788.0639038	694.947937	93.11597538	69.3984375	2039.599243	1846.583008	193.0161905	20.77737999	32.83172989	0	32.83173084	159.2226105	636.4169922	554.3155518	82.10141039	78.09337616	4.008034229	73.70029449	33.36115646	0	33.36115827	33.15326309	0.207895175	97.41747284	788.0639038	694.947937	93.11597538	79.43169403	13.68428135	69.3984375	7.843893528	0
5983	7.857954979	7.857954979	0.890919418	0	0	95164.99219	87.10012817	-69.00691986	40.67089929	87.68360901	58.73162842	87.10012817	36.52696228	110.9649124	0	728.0811157	620.1253052	107.9558105	69.03507233	1838.737061	1616.064453	222.6726151	21.18338776	36.52696228	0	36.52696228	158.8166199	598.5761108	500.4966736	98.0794301	93.79102325	4.288406849	73.2154541	41.45259476	0	41.45259394	41.23015594	0.222437993	97.09863281	728.0811157	620.1253052	107.9558105	93.31427765	14.6415329	69.03507233	7.857954979	0
5984	7.874255657	7.874255657	0.89034668	0	0	95167.01563	86.77833557	-68.63105774	43.10300191	85.51731873	69.65348816	86.77833557	45.34033203	111.333519	0	645.7156982	553.5788574	92.13686466	68.66648102	1579.764648	1414.822876	164.9417429	21.59912491	45.34033203	0	45.34033108	158.4008789	544.9656372	451.9093933	93.05622721	88.51137543	4.54485178	72.72357941	58.33874893	0	58.33874796	58.10300827	0.235739693	96.77548981	645.7156982	553.5788574	92.13686466	76.61977386	15.5170908	68.66648102	7.874255657	0
5985	7.892402649	7.892402649	0.889782257	0	0	95169	86.46199799	-68.25985718	45.2816391	82.84382629	80.17007446	86.46199799	49.97417831	111.6966095	0	597.678772	496.2927246	101.3860474	68.30339813	1423.49231	1244.588867	178.9034195	22.01232719	49.97417831	0	49.97417831	157.9877014	514.5432129	409.5115051	105.0317192	100.2571487	4.774570465	72.2389679	67.71931458	0	67.71931192	67.4716568	0.247655123	96.45740509	597.678772	496.2927246	101.3860474	85.08464813	16.30139923	68.30339813	7.892402649	0
5986	7.912695408	7.912695408	0.889217758	0	0	95171	86.146492	-67.88780975	47.287284	79.85364532	90.38057709	86.146492	53.43526459	112.0595474	0	570.8348389	446.2486877	124.5861301	67.94042969	1326.858887	1098.307129	228.5517216	22.4287796	53.43526459	0	53.43526268	157.571228	498.9925842	372.0106506	126.9819369	121.9958878	4.986049175	71.75443268	73.47599792	0	73.47600114	73.21737671	0.258624434	96.13970947	570.8348389	446.2486877	124.5861301	107.5626984	17.02343178	67.94042969	7.912695408	0
5987	7.935560226	7.935560226	0.88864502	0	0	95173.01563	85.82719421	-67.50944519	49.1633606	76.57696533	100.4111328	85.82719421	57.76542282	112.4276733	0	537.3375244	401.5023499	135.8351746	67.5723114	1216.094604	969.7642212	246.3303528	22.85454369	57.76542282	0	57.76542282	157.145462	478.5892639	338.0532532	140.5360084	135.3521423	5.183866024	71.26290894	82.00610352	0	82.00610587	81.73722076	0.268885106	95.81777954	537.3375244	401.5023499	135.8351746	118.1363525	17.69882202	67.5723114	7.935560226	0
5988	7.960413456	7.960413456	0.888080597	0	0	95175.00781	85.51338196	-67.13567352	50.97919888	73.64360809	109.8815079	85.51338196	61.87539673	112.7902985	0	511.8112183	364.6652527	147.1459351	67.20969391	1128.875244	864.7850342	264.0901337	23.27710342	61.87539673	0	61.87539673	156.7229156	463.901825	309.9312744	153.9705458	148.5952148	5.375330925	70.7786026	89.96881104	0	89.96881115	89.68999481	0.278816342	95.50093842	511.8112183	364.6652527	147.1459351	128.7934113	18.3525238	67.20969391	7.960413456	0
5989	7.987647533	7.987647533	0.887516098	0	0	95177	85.20042419	-66.76102448	52.72610135	70.80656433	119.0074005	85.20042419	68.35572052	113.1527252	0	501.6564636	332.731781	168.9246616	66.84727478	1077.425659	774.8651733	302.5604801	23.7024231	68.35572052	0	68.35572243	156.2975769	460.4207458	285.3447876	175.0759611	169.5164337	5.559527397	70.29441833	96.44509125	0	96.44509354	96.15672302	0.28837052	95.18453217	501.6564636	332.731781	168.9246616	149.9432526	18.98140907	66.84727478	7.987647533	0
5990	8.017341614	8.017341614	0.886951675	0	0	95178.99219	84.88834381	-66.38547516	54.47436015	68.29397583	127.8137207	84.88834381	72.45465088	113.5149384	0	485.8167419	305.8283691	179.9883747	66.48506165	1017.949402	699.5298462	318.4195881	24.13036919	72.45465088	0	72.45464897	155.8696442	452.5726624	264.5445251	188.0281224	182.284256	5.743866444	69.81035614	103.4738693	0	103.473866	103.1759338	0.297932118	94.86857605	485.8167419	305.8283691	179.9883747	160.377594	19.61078072	66.48506165	8.017341614	0
5991	8.050065994	8.050065994	0.886378937	0	0	95181.01563	84.57260132	-66.00344849	56.26737807	66.08695984	136.4756012	84.57260132	76.51005554	113.8822479	0	469.8058167	282.8768005	186.9290428	66.11775208	960.0098267	635.4545288	324.5553093	24.5671463	76.51005554	0	76.51005554	155.4328613	444.1235962	246.7547302	197.3688536	191.4359283	5.932925224	69.31929779	110.3047943	0	110.3047936	109.9970551	0.307738513	94.54843903	469.8058167	282.8768005	186.9290428	166.6727753	20.25626755	66.11775208	8.050065994	0
5992	8.084952354	8.084952354	0.885814438	0	0	95183.00781	84.26233673	-65.62598419	58.17712572	64.66122437	144.7764282	84.26233673	80.46203613	114.2440262	0	459.3664856	265.5828247	193.7836533	65.75597382	916.7600708	586.180481	330.5795822	24.99997902	80.46203613	0	80.46203613	155.0000305	439.9708252	233.5178833	206.4529414	200.3186493	6.134292126	68.83547211	116.7748032	0	116.7748026	116.4566193	0.318183362	94.23343658	459.3664856	265.5828247	193.7836533	172.8398743	20.94377899	65.75597382	8.084952354	0
5993	8.122532845	8.122532845	0.885250015	0	0	95185	83.95300293	-65.24754333	60.19220988	63.77081299	152.9211426	83.95300293	84.4193573	114.6055603	0	459.9521179	252.0507507	207.9013405	65.39444733	898.9207764	546.6785889	352.2422371	25.43505287	84.4193573	0	84.41935349	154.5649567	444.2834167	223.3196259	220.9637852	214.6170197	6.346765518	68.35176086	121.4159088	0	121.4159123	121.0867081	0.329204261	93.91891479	459.9521179	252.0507507	207.9013405	186.232132	21.66920853	65.39444733	8.122532845	0
5994	8.162887573	8.162887573	0.884685516	0	0	95186.99219	83.64461517	-64.86813354	62.38296933	63.60827637	160.9704132	83.64461517	88.37359619	114.9667816	0	457.4373779	242.544693	214.8926659	65.03321075	875.1008911	517.0286255	358.0722618	25.87223244	88.37359619	0	88.37360001	154.1277771	446.4896851	216.4829102	230.0067639	223.4290009	6.577763081	67.86820221	127.5116577	0	127.5116572	127.1704712	0.341186017	93.60490417	457.4373779	242.544693	214.8926659	192.4347839	22.45788193	65.03321075	8.162887573	0
5995	8.206748962	8.206748962	0.884112778	0	0	95189.01563	83.33266449	-64.48210144	64.83011458	64.307724	169.0806885	83.33266449	92.43244934	115.3330688	0	459.0321045	236.9922485	222.0398445	64.66693878	860.4070435	496.4653931	363.9416389	26.31791306	92.43244934	0	92.43244553	153.6821136	452.2140198	213.0513153	239.162714	232.3269196	6.835794449	67.37767792	133.6203613	0	133.6203628	133.2657928	0.354570001	93.28681183	459.0321045	236.9922485	222.0398445	198.7009888	23.33885574	64.66693878	8.206748962	0
5996	8.25292778	8.25292778	0.883548355	0	0	95191.00781	83.0262146	-64.10061646	67.50667572	65.94891357	177.075119	83.0262146	96.51526642	115.6937485	0	464.6958618	235.4958038	229.2000484	64.30626678	854.7739868	484.9977417	369.7762356	26.75906563	96.51526642	0	96.51526451	153.2409515	461.3893738	213.1536713	248.2356915	241.1176758	7.118015766	66.89437866	139.6154785	0	139.6154855	139.2462769	0.369208694	92.97386169	464.6958618	235.4958038	229.2000484	204.8976288	24.30241966	64.30626678	8.25292778	0
5997	8.302114487	8.302114487	0.882983856	0	0	95193	82.72077179	-63.71808624	70.48983256	68.66325378	185.1001434	82.72077179	100.7061157	116.0540771	0	474.5307007	238.0184174	236.5123119	63.94591141	857.6843262	481.9767151	375.707655	27.20200729	100.7061157	0	100.7061138	152.7979889	474.2490234	216.856781	257.392251	249.9596863	7.432564735	66.41123199	145.6112823	0	145.611278	145.2257538	0.385524243	92.66145325	474.5307007	238.0184174	236.5123119	211.1359558	25.37635612	63.94591141	8.302114487	0
5998	8.354387283	8.354387283	0.882419434	0	0	95194.99219	82.4163208	-63.33447266	73.8229794	72.62316895	193.1395569	82.4163208	105.0136337	116.4141159	0	488.7670288	244.7963104	243.9707127	63.58588791	869.1676025	487.4538269	381.7137394	27.64670563	105.0136337	0	105.0136356	152.353302	491.0622253	224.4495087	266.6127214	258.8287048	7.784016609	65.92823029	151.5958252	0	151.5958316	151.1920776	0.403753936	92.34960938	488.7670288	244.7963104	243.9707127	217.3944244	26.57628822	63.58588791	8.354387283	0
5999	8.410664558	8.410664558	0.881846695	0	0	95197.01563	82.10844421	-62.94409943	77.60753208	78.07504272	201.3120728	82.10844421	109.5214386	116.7791061	0	507.9212646	256.2062378	251.7150345	63.22090912	889.5430298	501.6227112	387.9203262	28.09964752	109.5214386	0	109.5214386	151.9003601	512.4197388	236.3726501	276.0471106	267.8640442	8.183066368	65.4382782	157.6552734	0	157.6552722	157.2308197	0.424452454	92.0337677	507.9212646	256.2062378	251.7150345	223.7763062	27.93872833	63.22090912	8.410664558	0
6000	8.469394684	8.469394684	0.881282196	0	0	95199	81.80606842	-62.55825806	81.77772522	85.09307861	209.3067322	81.80606842	114.0882568	117.1384125	0	531.8145752	272.335907	259.4786644	62.8615799	918.5292358	524.4537964	394.0754051	28.54759407	114.0882568	0	114.088253	151.4524078	538.0871582	252.7405243	285.3465939	276.7238159	8.622777939	64.95556641	163.5514069	0	163.5514014	163.1041412	0.447260141	91.72309875	531.8145752	272.335907	259.4786644	230.0386658	29.43999863	62.8615799	8.469394684	0
6001	8.531419754	8.531419754	0.880385742	0	0	95200.16406	81.50476074	-62.17128372	86.37024773	93.77096558	217.1619263	81.50476074	118.7470932	117.4973526	0	560.3936768	293.0718689	267.3217793	62.50263977	955.3880005	555.1858521	400.2021351	28.99703598	118.7470932	0	118.7470951	151.0029602	568.1114502	273.5392761	294.5722008	285.4651794	9.107021332	64.47302246	169.3014984	0	169.3014945	168.8291168	0.472377658	91.41303253	560.3936768	293.0718689	267.3217793	236.2284698	31.0933094	62.50263977	8.531419754	0
6002	8.597533226	8.597533226	0.879139175	0	0	95200.5	81.20012665	-61.77744293	91.06015523	102.8695374	224.9470215	81.20012665	123.4082336	117.8611832	0	589.4223633	314.2425232	275.1798401	62.13882065	991.7001343	585.5063477	406.1937866	29.45456886	123.4082336	0	123.4082336	150.5454559	598.7091675	294.9428406	303.7662983	294.1647644	9.60153389	63.98355484	174.9502563	0	174.9502525	174.4522247	0.498027802	91.09902954	589.4223633	314.2425232	275.1798401	242.3981628	32.78167725	62.13882065	8.597533226	0
6003	8.665599823	8.665599823	0.877910614	0	0	95200.83594	80.90098572	-61.38811493	95.85932414	112.6736908	232.4198761	80.90098572	127.9856339	118.2193146	0	619.7727051	336.8979797	282.8746872	61.78068161	1029.542114	617.6099243	411.9321671	29.90682602	127.9856339	0	127.9856339	150.0932007	630.5621338	317.8952942	312.6668921	302.5593262	10.10756588	63.50133514	180.320343	0	180.3203418	179.7960663	0.524275482	90.79022217	619.7727051	336.8979797	282.8746872	248.3653107	34.50937653	61.78068161	8.665599823	0
6004	8.736354828	8.736354828	0.876682129	0	0	95201.16406	80.60296631	-60.99760056	100.6273821	122.5246429	239.7339325	80.60296631	132.4857635	118.5770264	0	649.4248657	358.9547119	290.4701576	61.42297745	1064.976685	647.5076904	417.4690437	30.36038589	132.4857635	0	132.4857674	149.6396332	661.8810425	340.457428	321.4236107	310.8132935	10.61031723	63.01929474	185.5296631	0	185.5296621	184.9793091	0.550352991	90.48206329	649.4248657	358.9547119	290.4701576	254.244278	36.22587967	61.42297745	8.736354828	0
6005	8.809596062	8.809596062	0.875453568	0	0	95201.5	80.30607605	-60.60586166	105.4323493	132.6881866	246.8682709	80.30607605	136.9261169	118.934288	0	679.2160645	381.2411194	297.9749565	61.06570816	1099.566406	676.7561035	422.8102837	30.81519127	136.9261169	0	136.9261208	149.1848145	693.4243164	363.4030151	330.0212879	318.9043274	11.11696053	62.53742599	190.562149	0	190.5621518	189.9855194	0.57663244	90.17456055	679.2160645	381.2411194	297.9749565	260.0192871	37.9556694	61.06570816	8.809596062	0
6006	8.886248589	8.886248589	0.874207001	0	0	95201.83594	80.00598145	-60.20709229	110.2729628	143.0140381	253.9686279	80.00598145	141.3602142	119.2963409	0	708.7426147	403.2401123	305.5024605	60.70365524	1132.350586	704.2994385	428.0511971	31.27791214	141.3602142	0	141.3602104	148.7221069	724.8806152	386.2601624	338.6204367	326.9930725	11.62736416	62.0486412	198.2957611	1.967770457	196.3279909	195.724884	0.603106856	89.86322021	708.7426147	403.2401123	305.5024605	265.8041687	39.69829178	60.70365524	8.886248589	0
6007	8.963887215	8.963887215	0.872978516	0	0	95202.17188	79.71140289	-59.8128624	115.2199385	154.067749	260.7240295	79.71140289	145.7010803	119.6526642	0	739.6120605	426.7675476	312.8445282	60.34735107	1166.669922	733.6391602	433.0307159	31.73506737	145.7010803	0	145.7010803	148.2649536	757.6049194	410.712677	346.8922672	334.7432861	12.14898109	61.56714249	209.471756	6.668674469	202.8030908	202.1729279	0.630162895	89.55708313	739.6120605	426.7675476	312.8445282	271.3653259	41.47920227	60.34735107	8.963887215	0
